Type, symbol, instrument_token, open price, high price, low price, close price, live price, Time
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.65, 2022-12-19 11:25:23
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.65, 2022-12-19 11:25:23
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379, 2022-12-19 11:25:25
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.35, 2022-12-19 11:25:26
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.5, 2022-12-19 11:25:27
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.75, 2022-12-19 11:25:28
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.25, 2022-12-19 11:25:29
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.45, 2022-12-19 11:25:30
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.15, 2022-12-19 11:25:31
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.75, 2022-12-19 11:25:33
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.1, 2022-12-19 11:25:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.4, 2022-12-19 11:25:35
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.85, 2022-12-19 11:25:36
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.4, 2022-12-19 11:25:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.2, 2022-12-19 11:25:38
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.05, 2022-12-19 11:25:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43384.45, 2022-12-19 11:25:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.5, 2022-12-19 11:25:41
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43384.4, 2022-12-19 11:25:42
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.35, 2022-12-19 11:25:43
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383, 2022-12-19 11:25:44
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43384.1, 2022-12-19 11:25:45
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.55, 2022-12-19 11:25:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43385.7, 2022-12-19 11:25:47
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.7, 2022-12-19 11:25:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.75, 2022-12-19 11:25:50
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.95, 2022-12-19 11:25:51
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.25, 2022-12-19 11:25:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43381.45, 2022-12-19 11:26:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43381.45, 2022-12-19 11:26:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.05, 2022-12-19 11:26:36
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.35, 2022-12-19 11:26:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43381.65, 2022-12-19 11:26:38
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.7, 2022-12-19 11:26:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.65, 2022-12-19 11:26:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.55, 2022-12-19 11:26:41
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.2, 2022-12-19 11:26:42
